DateTime,Location,Temperature_C,Humidity_Percent,Pressure_hPa,Pressure_Missing
2025-01-03 18:00:00,Chennai,22.2,85.75572174928098,1013.1,0
2025-01-03 18:00:00,Hyderabad,18.0,61.5440768070394,1015.6,0
2025-01-03 18:00:00,Kolkata,16.8,87.43108727612648,1015.0,0
2025-01-03 18:00:00,Mumbai,22.4,71.07373433061426,1012.7,0
2025-01-03 18:00:00,New_Delhi,9.2,100.0,1017.1,0
2025-01-03 21:00:00,Chennai,22.4,87.38305999003406,1012.9,0
2025-01-03 21:00:00,Hyderabad,16.0,72.21894762129432,1014.4,0
2025-01-03 21:00:00,Kolkata,16.4,89.68180342228284,1013.8,0
2025-01-03 21:00:00,Mumbai,20.4,77.82585599299374,1012.0,0
2025-01-03 21:00:00,New_Delhi,10.0,100.0,1016.3,0
2025-01-04 00:00:00,Chennai,22.0,87.34731863549206,1012.5,0
2025-01-04 00:00:00,Hyderabad,14.2,76.36035558498175,1014.6,0
2025-01-04 00:00:00,Kolkata,15.0,91.34219794839412,1014.2,0
2025-01-04 00:00:00,Mumbai,18.4,84.28418395334555,1011.9,0
2025-01-04 00:00:00,New_Delhi,10.2,100.0,1016.1,0
2025-01-04 03:00:00,Chennai,23.6,78.29628816720248,1014.9,0
2025-01-04 03:00:00,Hyderabad,20.8,52.05324700160009,1015.5,0
2025-01-04 03:00:00,Kolkata,16.8,82.48472431499,1016.6,0
2025-01-04 03:00:00,Mumbai,17.4,83.63156797114554,1013.7,0
2025-01-04 03:00:00,New_Delhi,11.0,100.0,1017.9,0
2025-01-04 06:00:00,Chennai,29.0,69.68555280505707,1014.6,0
2025-01-04 06:00:00,Hyderabad,27.8,28.7241931887364,1013.7,0
2025-01-04 06:00:00,Kolkata,21.4,66.05766705433949,1015.0,0
2025-01-04 06:00:00,Mumbai,31.4,25.83223082514421,1013.7,0
2025-01-04 06:00:00,New_Delhi,13.6,90.6532389811529,1018.3,0
2025-01-04 09:00:00,Chennai,29.2,58.034152283639216,1011.4,0
2025-01-04 09:00:00,Hyderabad,29.6,29.21836345132702,1010.3,0
2025-01-04 09:00:00,Kolkata,24.2,57.19920383471323,1012.0,0
2025-01-04 09:00:00,Mumbai,31.6,40.099872392856064,1011.3,0
2025-01-04 09:00:00,New_Delhi,19.2,70.01729897448654,1015.0,0
2025-01-04 12:00:00,Chennai,26.6,65.075572953862,1011.1,0
2025-01-04 12:00:00,Hyderabad,26.6,40.01108720525001,1010.7,0
2025-01-04 12:00:00,Kolkata,22.0,72.36558787435905,1012.1,0
2025-01-04 12:00:00,Mumbai,28.6,50.1181639027816,1010.4,0
2025-01-04 12:00:00,New_Delhi,16.8,85.75407058428847,1014.2,0
2025-01-04 15:00:00,Chennai,24.2,81.33784349698335,1013.8,0
2025-01-04 15:00:00,Hyderabad,23.2,59.20534118595157,1013.6,0
2025-01-04 15:00:00,Kolkata,18.0,89.80163133535805,1014.7,0
2025-01-04 15:00:00,Mumbai,23.0,74.39041066627999,1012.7,0
2025-01-04 15:00:00,New_Delhi,12.0,94.85223150186052,1016.4,0
2025-01-04 18:00:00,Chennai,22.2,89.00113039766441,1014.3,0
2025-01-04 18:00:00,Hyderabad,20.0,74.8370880272305,1014.4,0
2025-01-04 18:00:00,Kolkata,16.6,93.82037943614978,1014.7,0
2025-01-04 18:00:00,Mumbai,20.2,71.12017585620825,1013.0,0
2025-01-04 18:00:00,New_Delhi,11.2,97.3799447357553,1016.6,0
2025-01-04 21:00:00,Chennai,23.2,89.62675163391533,1012.6,0
2025-01-04 21:00:00,Hyderabad,18.2,82.65566454927655,1013.2,0
2025-01-04 21:00:00,Kolkata,16.0,93.7925739057458,1013.7,0
2025-01-04 21:00:00,Mumbai,20.4,74.42596717658931,1011.7,0
2025-01-04 21:00:00,New_Delhi,10.4,100.0,1016.4,0
2025-01-05 00:00:00,Chennai,22.8,87.95886336881536,1013.2,0
2025-01-05 00:00:00,Hyderabad,16.4,87.39470655250722,1013.6,0
2025-01-05 00:00:00,Kolkata,15.4,95.59825364282388,1014.5,0
2025-01-05 00:00:00,Mumbai,20.4,74.42596717658931,1011.5,0
2025-01-05 00:00:00,New_Delhi,10.0,100.0,1016.2,0
2025-01-05 03:00:00,Chennai,24.6,78.44038822062748,1015.0,0
2025-01-05 03:00:00,Hyderabad,20.6,73.51355188045937,1015.9,0
2025-01-05 03:00:00,Kolkata,16.2,98.73234606986296,1017.2,0
2025-01-05 03:00:00,Mumbai,21.0,76.44675215115228,1013.3,0
2025-01-05 03:00:00,New_Delhi,10.2,94.78062882988873,1017.5,0
2025-01-05 06:00:00,Chennai,29.0,61.67879224265577,1014.6,0
2025-01-05 06:00:00,Hyderabad,27.2,32.92411211497619,1013.8,0
2025-01-05 06:00:00,Kolkata,21.9,74.67683821226461,1016.1,0
2025-01-05 06:00:00,Mumbai,29.4,37.49349441067488,1013.7,0
2025-01-05 06:00:00,New_Delhi,13.0,79.3052443654048,1017.9,0
2025-01-05 09:00:00,Chennai,29.8,56.06041297831903,1011.3,0
2025-01-05 09:00:00,Hyderabad,29.0,24.51174069737395,1011.1,0
2025-01-05 09:00:00,Kolkata,24.2,52.93687872742393,1013.2,0
2025-01-05 09:00:00,Mumbai,30.8,42.237153447307406,1010.6,0
2025-01-05 09:00:00,New_Delhi,17.2,68.26110097365607,1015.1,0
2025-01-05 12:00:00,Chennai,27.0,63.95820133697369,1011.0,0
2025-01-05 12:00:00,Hyderabad,26.6,35.505251246729415,1010.7,0
2025-01-05 12:00:00,Kolkata,21.4,69.98744152646606,1013.6,0
2025-01-05 12:00:00,Mumbai,26.4,60.71246271379855,1010.5,0
2025-01-05 12:00:00,New_Delhi,15.4,82.85327607713758,1014.5,0
2025-01-05 15:00:00,Chennai,24.6,73.73484030490799,1014.1,0
2025-01-05 15:00:00,Hyderabad,22.8,57.22712564566126,1013.7,0
2025-01-05 15:00:00,Kolkata,18.2,87.0002728768003,1015.4,0
2025-01-05 15:00:00,Mumbai,25.0,72.89363172362464,1012.8,0
2025-01-05 15:00:00,New_Delhi,12.2,92.99352401086504,1016.3,0
2025-01-05 18:00:00,Chennai,23.2,86.38519664977352,1013.9,0
2025-01-05 18:00:00,Hyderabad,20.8,72.61368014958603,1014.1,0
2025-01-05 18:00:00,Kolkata,15.6,90.20428048612229,1014.8,0
2025-01-05 18:00:00,Mumbai,23.6,66.93757991376943,1013.1,0
2025-01-05 18:00:00,New_Delhi,11.0,97.37586910690436,1017.2,0
2025-01-05 21:00:00,Chennai,21.8,91.19872298278054,1012.1,0
2025-01-05 21:00:00,Hyderabad,19.4,81.75226295106319,1013.0,0
2025-01-05 21:00:00,Kolkata,14.2,87.76725450734972,1013.8,0
2025-01-05 21:00:00,Mumbai,20.6,74.4596174181464,1011.8,0
2025-01-05 21:00:00,New_Delhi,10.0,100.0,1016.0,0
2025-01-06 00:00:00,Chennai,21.4,92.8817543813387,1012.1,0
2025-01-06 00:00:00,Hyderabad,17.2,88.03117299650023,1013.0,0
2025-01-06 00:00:00,Kolkata,15.0,90.16085884893616,1014.0,0
2025-01-06 00:00:00,Mumbai,20.0,72.470856291407,1011.8,0
2025-01-06 00:00:00,New_Delhi,11.4,100.0,1015.8,0
2025-01-06 03:00:00,Chennai,23.0,85.83526762261728,1014.3,0
2025-01-06 03:00:00,Hyderabad,21.0,65.97360402800281,1015.2,0
2025-01-06 03:00:00,Kolkata,16.4,98.10672911476868,1016.1,0
2025-01-06 03:00:00,Mumbai,19.2,73.74476286331554,1014.0,0
2025-01-06 03:00:00,New_Delhi,12.8,88.22551374596415,1018.4,0
2025-01-06 06:00:00,Chennai,27.4,67.28568959900366,1013.3,0
2025-01-06 06:00:00,Hyderabad,25.0,48.8512197836542,1014.4,0
2025-01-06 06:00:00,Kolkata,23.8,59.7288658361076,1014.7,0
2025-01-06 06:00:00,Mumbai,27.2,46.06110405973983,1014.2,0
2025-01-06 06:00:00,New_Delhi,15.2,78.57491552248868,1018.9,0
2025-01-06 09:00:00,Chennai,29.0,62.82580292280707,1010.9,0
2025-01-06 09:00:00,Hyderabad,28.8,26.19335309819184,1010.2,0
2025-01-06 09:00:00,Kolkata,26.0,44.557102524016656,1011.7,0
2025-01-06 09:00:00,Mumbai,29.2,43.71989435390604,1011.1,0
2025-01-06 09:00:00,New_Delhi,16.4,75.21280024618457,1016.6,0
2025-01-06 12:00:00,Chennai,27.0,69.73535987777385,1011.1,0
2025-01-06 12:00:00,Hyderabad,26.4,42.1148315728956,1010.4,0
2025-01-06 12:00:00,Kolkata,21.8,62.41362156489233,1012.4,0
2025-01-06 12:00:00,Mumbai,25.8,51.00130891457125,1010.8,0
2025-01-06 12:00:00,New_Delhi,13.8,86.58079732128753,1016.4,0
2025-01-06 15:00:00,Chennai,24.6,81.88902089566457,1013.5,0
2025-01-06 15:00:00,Hyderabad,23.2,60.35954554172838,1013.0,0
2025-01-06 15:00:00,Kolkata,17.9,81.03695143257538,1013.3,0
2025-01-06 15:00:00,Mumbai,23.4,62.372120309898094,1012.7,0
2025-01-06 15:00:00,New_Delhi,12.6,88.20815025668014,1017.9,0
2025-01-06 18:00:00,Chennai,23.2,87.992888940916,1013.5,0
2025-01-06 18:00:00,Hyderabad,21.0,69.46347001972654,1014.2,0
2025-01-06 18:00:00,Kolkata,18.0,78.98312057987694,1013.5,0
2025-01-06 18:00:00,Mumbai,20.8,69.87255673728518,1013.5,0
2025-01-06 18:00:00,New_Delhi,12.4,90.56925386231364,1017.9,0
2025-01-06 21:00:00,Chennai,23.0,91.27459428964966,1012.1,0
2025-01-06 21:00:00,Hyderabad,19.8,76.74758640469649,1012.8,0
2025-01-06 21:00:00,Kolkata,17.6,78.92548771138722,1012.6,0
2025-01-06 21:00:00,Mumbai,20.2,71.12017585620825,1012.3,0
2025-01-06 21:00:00,New_Delhi,11.8,94.84434797549758,1018.0,0
2025-01-07 00:00:00,Chennai,23.4,92.98462350012164,1012.5,0
2025-01-07 00:00:00,Hyderabad,17.2,88.03117299650023,1013.8,0
2025-01-07 00:00:00,Kolkata,17.2,96.88109824815164,1013.4,0
2025-01-07 00:00:00,Mumbai,16.8,83.56210204241829,1012.3,0
2025-01-07 00:00:00,New_Delhi,11.6,97.3880676886059,1018.0,0
2025-01-07 03:00:00,Chennai,24.8,83.42994899232998,1014.9,0
2025-01-07 03:00:00,Hyderabad,19.6,78.20497779794667,1015.8,0
2025-01-07 03:00:00,Kolkata,19.2,84.3724749251044,1015.4,0
2025-01-07 03:00:00,Mumbai,17.4,82.0261957179648,1014.2,0
2025-01-07 03:00:00,New_Delhi,11.8,92.35550813991742,1019.9,0
2025-01-07 06:00:00,Chennai,28.0,63.385341541150645,1014.4,0
2025-01-07 06:00:00,Hyderabad,26.6,45.898403812751,1014.0,0
2025-01-07 06:00:00,Kolkata,25.4,59.722310592735006,1013.5,0
2025-01-07 06:00:00,Mumbai,28.4,42.66751391898363,1014.1,0
2025-01-07 06:00:00,New_Delhi,13.2,88.26012857000727,1020.1,0
2025-01-07 09:00:00,Chennai,29.2,61.723255448317445,1010.6,0
2025-01-07 09:00:00,Hyderabad,29.6,33.3733661184879,1009.9,0
2025-01-07 09:00:00,Kolkata,26.8,51.92002876756459,1010.4,0
2025-01-07 09:00:00,Mumbai,32.4,38.81437277218495,1010.2,0
2025-01-07 09:00:00,New_Delhi,15.0,76.48899399134608,1017.1,0
2025-01-07 12:00:00,Chennai,26.8,69.26993747765529,1010.9,0
2025-01-07 12:00:00,Hyderabad,27.2,36.39235474616245,1010.3,0
2025-01-07 12:00:00,Kolkata,23.4,68.17970717190843,1011.0,0
2025-01-07 12:00:00,Mumbai,28.0,50.60007897036122,1009.8,0
2025-01-07 12:00:00,New_Delhi,14.2,86.61974134881436,1016.3,0
2025-01-07 15:00:00,Chennai,24.4,76.97148310021423,1013.1,0
2025-01-07 15:00:00,Hyderabad,22.6,52.86932284663717,1013.5,0
2025-01-07 15:00:00,Kolkata,20.8,78.38096858207,1012.4,0
2025-01-07 15:00:00,Mumbai,24.6,73.73484030490799,1011.7,0
2025-01-07 15:00:00,New_Delhi,10.4,100.0,1017.7,0
2025-01-07 18:00:00,Chennai,23.2,86.38519664977352,1013.1,0
2025-01-07 18:00:00,Hyderabad,18.8,72.25467272576881,1014.2,0
2025-01-07 18:00:00,Kolkata,20.6,74.4596174181464,1013.1,0
2025-01-07 18:00:00,Mumbai,22.0,79.04974656784833,1011.9,0
2025-01-07 18:00:00,New_Delhi,9.0,100.0,1017.2,0
2025-01-07 21:00:00,Chennai,23.0,88.51830793896134,1012.25,1
2025-01-07 21:00:00,Kolkata,17.0,82.5092926949021,1013.2,1
2025-01-07 21:00:00,Mumbai,24.4,57.616018760164046,1010.5,0
2025-01-07 21:00:00,New_Delhi,8.8,100.0,1015.4,0
2025-01-08 00:00:00,Chennai,21.0,92.86091278956886,1011.4,0
2025-01-08 00:00:00,Hyderabad,16.2,87.37645845218667,1013.4,0
2025-01-08 00:00:00,Kolkata,17.0,81.44548898385827,1013.3,0
2025-01-08 00:00:00,Mumbai,21.4,61.92008126297963,1010.9,0
2025-01-08 00:00:00,New_Delhi,8.8,100.0,1015.1,0
2025-01-08 03:00:00,Chennai,23.0,82.70996817603475,1014.4,0
2025-01-08 03:00:00,Hyderabad,19.0,76.13016520476387,1016.0,0
2025-01-08 03:00:00,Kolkata,18.0,72.58214163091449,1016.8,0
2025-01-08 03:00:00,Mumbai,21.0,68.1361982731892,1013.6,0
2025-01-08 03:00:00,New_Delhi,8.4,100.0,1016.9,0
2025-01-08 06:00:00,Chennai,27.6,61.74805920044047,1014.1,0
2025-01-08 06:00:00,Hyderabad,25.8,42.504129796785165,1014.7,0
2025-01-08 06:00:00,Kolkata,21.2,60.28315144831681,1015.8,0
2025-01-08 06:00:00,Mumbai,29.4,41.58511230854061,1013.9,0
2025-01-08 06:00:00,New_Delhi,16.4,57.94519114371332,1016.9,0
2025-01-08 09:00:00,Chennai,28.0,55.62172468270759,1011.2,0
2025-01-08 09:00:00,Hyderabad,27.8,33.7616101312997,1011.1,0
2025-01-08 09:00:00,Kolkata,22.6,53.918816559734495,1013.2,0
2025-01-08 09:00:00,Mumbai,31.8,43.321177350868766,1010.6,0
2025-01-08 09:00:00,New_Delhi,20.8,64.66195918921383,1014.5,0
2025-01-08 12:00:00,Chennai,26.4,69.19353375788072,1011.7,0
2025-01-08 12:00:00,Hyderabad,26.0,35.81361475994373,1011.5,0
2025-01-08 12:00:00,Kolkata,20.4,64.15608531331758,1014.2,0
2025-01-08 12:00:00,Mumbai,28.6,47.63785276074488,1010.0,0
2025-01-08 12:00:00,New_Delhi,18.4,80.58262590477159,1014.5,0
2025-01-08 15:00:00,Chennai,24.2,76.94107668815431,1014.1,0
2025-01-08 15:00:00,Hyderabad,23.0,48.956639538983296,1014.3,0
2025-01-08 15:00:00,Kolkata,17.4,75.87255538725047,1016.6,0
2025-01-08 15:00:00,Mumbai,25.8,59.06407540325651,1011.7,0
2025-01-08 15:00:00,New_Delhi,11.4,100.0,1016.3,0
2025-01-08 18:00:00,Chennai,22.2,87.3652077823185,1013.8,0
2025-01-08 18:00:00,Hyderabad,19.0,64.26923534769145,1015.3,0
2025-01-08 18:00:00,Kolkata,16.2,83.49220888976578,1017.1,0
2025-01-08 18:00:00,Mumbai,21.8,72.32987810546678,1012.4,0
2025-01-08 18:00:00,New_Delhi,8.8,100.0,1017.2,0
2025-01-08 21:00:00,Chennai,22.0,91.21143560546284,1012.3,0
2025-01-08 21:00:00,Hyderabad,17.0,69.13075772578694,1014.2,0
2025-01-08 21:00:00,Kolkata,14.6,91.3164268378706,1016.0,0
2025-01-08 21:00:00,Mumbai,21.6,65.25391544185001,1011.6,0
2025-01-08 21:00:00,New_Delhi,7.4,97.300858992418,1017.2,0
2025-01-09 00:00:00,Chennai,22.8,85.81544188377062,1013.65,1
2025-01-09 00:00:00,Hyderabad,15.0,74.97803395049729,1015.3,0
2025-01-09 00:00:00,Kolkata,14.0,88.91183607623559,1017.2,0
2025-01-09 00:00:00,Mumbai,19.4,71.8963196457012,1011.3,0
2025-01-09 00:00:00,New_Delhi,6.4,100.0,1017.1,0
2025-01-09 03:00:00,Chennai,24.0,83.33878752130364,1015.0,0
2025-01-09 03:00:00,Hyderabad,18.8,55.85964804455804,1016.6,0
2025-01-09 03:00:00,Kolkata,16.2,75.1794522451566,1020.0,0
2025-01-09 03:00:00,Mumbai,21.0,64.70523940925912,1013.7,0
2025-01-09 03:00:00,New_Delhi,6.4,100.0,1019.4,0
2025-01-09 06:00:00,Chennai,28.6,58.61574157718646,1014.5,0
2025-01-09 06:00:00,Hyderabad,24.0,42.56584806822043,1015.0,0
2025-01-09 06:00:00,Kolkata,20.8,58.24782501549027,1018.7,0
2025-01-09 06:00:00,Mumbai,29.4,37.24996780661884,1014.1,0
2025-01-09 06:00:00,New_Delhi,19.0,54.43155899368546,1019.7,0
2025-01-09 09:00:00,Chennai,28.2,59.62356658779815,1011.7,0
2025-01-09 09:00:00,Hyderabad,26.2,38.34376128735215,1012.1,0
2025-01-09 09:00:00,Kolkata,22.8,52.92103079505408,1015.8,0
2025-01-09 09:00:00,Mumbai,33.0,39.47490249086487,1010.6,0
2025-01-09 09:00:00,New_Delhi,20.0,77.76603602176817,1017.4,0
2025-01-09 12:00:00,Chennai,26.8,62.34242458660606,1012.4,0
2025-01-09 12:00:00,Hyderabad,24.2,50.58182024145127,1013.1,0
2025-01-09 12:00:00,Kolkata,20.2,62.45824686119664,1015.8,0
2025-01-09 12:00:00,Mumbai,29.2,50.591568433033885,1010.6,0
2025-01-09 12:00:00,New_Delhi,17.0,87.449220109464,1017.3,0
2025-01-09 15:00:00,Chennai,24.6,75.58646829846579,1015.2,0
2025-01-09 15:00:00,Hyderabad,22.0,60.86338152710069,1016.2,0
2025-01-09 15:00:00,Kolkata,17.6,75.41157117388549,1018.1,0
2025-01-09 15:00:00,Mumbai,25.4,72.96297423706713,1013.1,0
2025-01-09 15:00:00,New_Delhi,10.6,97.3676893986746,1019.7,0
2025-01-09 18:00:00,Chennai,23.6,79.76690260624395,1016.0,0
2025-01-09 18:00:00,Hyderabad,20.4,67.14077394017983,1017.1,0
2025-01-09 18:00:00,Kolkata,16.4,78.23693356303102,1018.9,0
2025-01-09 18:00:00,Mumbai,22.2,77.11730791149994,1014.2,0
2025-01-09 18:00:00,New_Delhi,9.6,97.34707279392693,1020.4,0
2025-01-09 21:00:00,Chennai,24.0,83.33878752130364,1014.95,1
2025-01-09 21:00:00,Kolkata,13.0,87.65929893866783,1018.95,1
2025-01-09 21:00:00,Mumbai,19.8,77.73604009831854,1012.4,0
2025-01-10 00:00:00,Chennai,22.0,96.39934967716894,1013.9,0
2025-01-10 00:00:00,Hyderabad,18.0,75.47732985732259,1016.4,0
2025-01-10 00:00:00,Kolkata,14.0,81.05149399721032,1019.0,0
2025-01-10 00:00:00,Mumbai,18.6,77.05578821552338,1012.1,0
2025-01-10 00:00:00,New_Delhi,9.6,100.0,1020.1,0
2025-01-10 03:00:00,Chennai,24.6,81.88902089566457,1015.9,0
2025-01-10 03:00:00,Hyderabad,19.8,73.37446534430683,1017.5,0
2025-01-10 03:00:00,Kolkata,16.4,71.34101940854292,1021.6,0
2025-01-10 03:00:00,Mumbai,18.4,78.53229749671034,1014.5,0
2025-01-10 03:00:00,New_Delhi,10.6,100.0,1022.3,0
