DateTime,Location,Temperature_C,Humidity_Percent,Pressure_hPa,Pressure_Missing,Temperature_Diff,Humidity_Diff,Pressure_Diff,Temperature_Deviation,Humidity_Deviation,Pressure_Deviation,Temperature_LocalZ,Humidity_LocalZ,Pressure_LocalZ,IF_Anomaly,IF_Score_Raw,IF_Score,ECOD_Anomaly,ECOD_Score,COPOD_Anomaly,COPOD_Score,HBOS_Anomaly,HBOS_Score,Model_Agreement,Ensemble_Score,Ensemble_Anomaly,Anomaly_Severity
2025-01-02 00:00:00,Chennai,24.0,93.01505522924244,1012.7,0,-0.3999999999999986,3.300075819344187,0.4000000000000909,-2.5,13.65945546821102,-0.6249999999998863,-1.028652293090364,0.9710617920937074,-0.5830262411492686,0,-0.16686542529218867,0.07980368652741066,0,0.09452053854420221,0,0.0686864356944066,0,0.18799801724492055,0,0.107752169502735,0,Normal
2025-01-02 00:00:00,Hyderabad,16.2,89.6666795922352,1014.9,0,-1.1999999999999993,5.493879544711291,0.2999999999999545,-5.750000000000004,21.735648184803186,0.4499999999999318,-1.4125586332290985,1.5303770399682717,0.2740303187411848,0,-0.13876054670821003,0.1691060338066692,0,0.18644524037204888,0,0.15459798013144455,0,0.30166479205759966,0,0.20295351159194058,0,Normal
2025-01-02 00:00:00,Kolkata,13.4,92.44713118035172,1015.7,0,-2.9999999999999982,7.83902367740383,0.8000000000000682,-5.149999999999997,17.24802613255882,0.7000000000000455,-2.30391708688211,1.6968281236316396,0.5874264578503543,0,-0.11789411496769608,0.23540844917567114,0,0.2648858189288675,0,0.24392276176959546,0,0.3001284381508362,0,0.26108636700624255,0,Normal
2025-01-02 00:00:00,Mumbai,20.6,88.87450414906138,1012.6,0,-1.1999999999999993,6.82271135562246,-0.6000000000000227,-4.649999999999999,18.70429148978907,-0.474999999999909,-1.383903643336051,1.5151618429110123,-0.3669254722562433,0,-0.15554311447872649,0.11577996478267034,0,0.15288051226807456,0,0.12565502921709126,0,0.13722478278792852,0,0.13288507226394117,0,Normal
2025-01-02 00:00:00,New_Delhi,10.0,94.77258174880322,1017.5,0,0.0,0.0,-0.3999999999999772,-0.3999999999999986,1.4670609269674486,-1.2250000000000227,-0.2092739224355523,0.2132310267941679,-1.2114458342208898,0,-0.08134621188126828,0.35153823511302856,0,0.18300709785495312,0,0.2135987256219029,0,0.35199058338177774,0,0.2750336604929156,0,Normal
2025-01-02 03:00:00,Chennai,24.6,91.37426421535667,1015.2,0,0.6000000000000014,-1.6407910138857602,2.5,-0.3999999999999986,3.4102469230073496,1.8250000000000453,-0.420083584032391,0.8175925972829273,1.7817230676507794,0,-0.13789443132080714,0.1718580875783533,0,0.15912418977507725,0,0.14409668374716472,0,0.28497586514769235,0,0.1900137065620719,0,Normal
2025-01-02 03:00:00,Hyderabad,19.2,77.64570694202888,1016.6,0,3.0,-12.020972650206318,1.7000000000000457,-0.0500000000000007,0.0446985312648706,1.4500000000000457,-0.0163342826734426,0.0037937566102989,2.7905209307239525,0,-0.11105260432332387,0.2571471290868078,0,0.18716685022961932,0,0.23333419119534796,0,0.42832878775353517,0,0.27649423956632757,0,Normal
2025-01-02 03:00:00,Kolkata,14.6,82.21115771380671,1018.5,0,1.1999999999999993,-10.235973466545005,2.7999999999999545,-1.950000000000001,-0.6197098133292087,2.9249999999999545,-0.8099258630364032,-0.0762501891506165,5.439399392448115,0,-0.045025859248752464,0.46694498680570556,0,0.314317424426915,0,0.3545877382306403,0,0.5571932741100218,0,0.4232608558933207,0,Normal
2025-01-02 03:00:00,Mumbai,20.8,85.0794567259643,1014.6,0,0.1999999999999993,-3.795047423097074,2.0,-2.2499999999999964,6.337961538497751,1.1999999999999318,-0.8961840455784315,0.6675868870996344,1.6035653086204142,0,-0.14615457800170223,0.14561173731319293,0,0.13681574074793393,0,0.13952380505591186,0,0.22264140622874246,0,0.1611481723364453,0,Normal
2025-01-02 03:00:00,New_Delhi,9.0,100.0,1019.5,0,-1.0,5.227418251196781,2.0,-0.6499999999999986,3.918551918126212,0.8500000000000227,-0.7750544935097222,1.4999978443573645,0.7664184984110888,0,-0.06689451005590646,0.3974580526040905,0,0.2744541518784916,0,0.26755880051937975,0,0.3763221043243313,0,0.3289482773315733,0,Normal
2025-01-02 06:00:00,Chennai,29.4,53.24504541596325,1015.3,0,4.799999999999997,-38.12921879939343,0.099999999999909,4.7499999999999964,-36.54442773816474,1.6999999999999318,6.97824477117647,-10.646005313857623,1.2647642531819836,0,-0.011507795873471505,0.5734475545618193,0,0.3679235897287575,0,0.5066916386908652,0,0.5055087105860226,0,0.4883928733918662,0,Normal
2025-01-02 06:00:00,Hyderabad,26.2,42.89549397809908,1015.9,0,7.0,-34.7502129639298,-0.7000000000000455,7.900000000000002,-38.34552154131843,0.4250000000000682,4.234842242495535,-5.3735880285407855,0.4686196527403329,0,-0.023770467679145257,0.5344833095148362,0,0.35222689552954173,0,0.5262715409172951,0,0.5613849897627943,0,0.49359168393111685,0,Normal
2025-01-02 06:00:00,Kolkata,20.0,60.79528448615172,1016.7,0,5.4,-21.41587322765499,-1.7999999999999543,4.600000000000001,-24.389148502101456,0.375,2.6736941370547056,-4.855018590715434,0.2426094779480198,0,-0.061510202663384084,0.41456651607560374,0,0.27557430165191765,0,0.4030098677541018,0,0.5925872867386482,0,0.42143449305506786,0,Normal
2025-01-02 06:00:00,Mumbai,30.6,48.77428920867762,1014.9,0,9.8,-36.30516751728669,0.2999999999999545,8.950000000000003,-34.672613260682915,1.1999999999999318,6.9958836357859004,-7.383103324927423,1.2510851799960447,0,-0.005219999100558925,0.5934268264650303,0,0.4104819476432944,0,0.5810660545177725,0,0.5796017249536856,0,0.5411441383949456,0,Low
2025-01-02 06:00:00,New_Delhi,12.6,81.40867867317884,1020.8,0,3.6,-18.59132132682116,1.2999999999999543,3.2499999999999982,-15.977612201222756,2.1749999999999545,4.116448012580177,-5.294014294783736,2.0115028264420816,0,-0.027425391553835943,0.5228699065192816,0,0.3741183365938297,0,0.4559140370450661,0,0.5481730290651198,0,0.4752688273058243,0,Normal
2025-01-02 09:00:00,Chennai,29.0,57.98691806209805,1012.4,0,-0.3999999999999986,4.7418726461348015,-2.8999999999999773,3.400000000000002,-23.850418005517103,-1.4750000000000227,1.3356456175501048,-1.2481196075741543,-0.9238312159728832,0,-0.13347344489308127,0.1859056296841116,0,0.13655726257816975,0,0.18801215512517055,0,0.25341673602319864,0,0.1909729458526626,0,Normal
2025-01-02 09:00:00,Hyderabad,29.2,24.90360248102239,1012.2,0,3.0,-17.991891497076693,-3.699999999999932,9.45,-48.69156765894938,-3.2999999999999545,2.1125556934329928,-2.313356792894369,-3.5863877045776364,0,-0.02372096424276815,0.5346406050908928,0,0.4362943912287234,1,0.6478152694052941,0,0.693125749329655,1,0.5779690037636414,0,Low
2025-01-02 09:00:00,Kolkata,22.2,52.07527839165964,1014.0,0,2.1999999999999997,-8.720006094492085,-2.700000000000045,6.100000000000001,-27.94014182915488,-2.450000000000045,2.1198958061988766,-2.0637504299610026,-1.5781827180851784,0,-0.09376930601840644,0.3120642532702442,0,0.25479836163148284,0,0.369698153634965,0,0.4176450692428144,0,0.33855145944487663,0,Normal
2025-01-02 09:00:00,Mumbai,32.2,45.944408730541696,1012.2,0,1.6000000000000014,-2.8298804781359266,-2.699999999999932,8.75,-30.250601988743867,-1.625,1.8246329671082733,-1.6358442109651974,-1.473723295349527,0,-0.11148781598261676,0.25576425804461406,0,0.23380672591738,0,0.3299048330321399,0,0.43192526889484123,0,0.3128502714722438,0,Normal
2025-01-02 09:00:00,New_Delhi,15.6,68.85115991738205,1017.9,0,3.0,-12.557518755796792,-2.8999999999999773,5.199999999999999,-23.887300625314268,-1.0249999999999773,3.375387923771929,-3.006581379781631,-0.6745217214830651,0,-0.059274378102870895,0.4216707766672956,0,0.28801812874052235,0,0.39897794150840205,0,0.5960623844124759,0,0.426182307832174,0,Normal
2025-01-02 12:00:00,Chennai,27.4,61.70335673214363,1012.7,0,-1.6000000000000014,3.716438670045584,0.3000000000000682,0.6499999999999986,-12.201963998521464,-1.2000000000000457,0.2285277496826762,-0.5750807481872384,-0.7671734522063419,0,-0.15786380750675827,0.10840603736652457,0,0.06840192446623594,0,0.07308909487266384,0,0.14331851127915754,0,0.09830389199614548,0,Normal
2025-01-02 12:00:00,Hyderabad,26.6,28.983678748077875,1012.5,0,-2.599999999999998,4.080076267055485,0.2999999999999545,3.900000000000002,-29.794192000268517,-2.3999999999999773,0.6470113710834856,-0.9913367952398732,-1.2432278842711566,0,-0.10442560174513354,0.2782042165205695,0,0.1837827740642122,0,0.24369826173087503,0,0.3027621261237065,0,0.2521118446098408,0,Normal
2025-01-02 12:00:00,Kolkata,20.2,62.45824686119664,1014.2,0,-2.0,10.382968469537005,0.2000000000000454,2.6499999999999986,-9.423966081795797,-2.0249999999999773,0.6272297670794262,-0.5049750510324666,-1.0758949458028333,0,-0.11843321585976224,0.23369547343951927,0,0.14117332899705873,0,0.1563095329150014,0,0.3119619239678995,0,0.21078506482986975,0,Normal
2025-01-02 12:00:00,Mumbai,29.6,52.30674462542291,1011.6,0,-2.6000000000000014,6.3623358948812125,-0.6000000000000227,3.549999999999997,-14.861420078138336,-1.9750000000000227,0.5714172983866707,-0.6474223253351491,-1.4394589720951056,0,-0.14417583207564538,0.15189913881674824,0,0.12327690587915137,0,0.1362017609446039,0,0.21965132097776557,0,0.15775728165456726,0,Normal
2025-01-02 12:00:00,New_Delhi,13.8,79.9521193895084,1017.3,0,-1.799999999999999,11.100959472126348,-0.6000000000000227,2.0,-6.305985695332623,-1.625,0.6772852321208758,-0.4504831934104799,-1.069363704790249,0,-0.0972394880855762,0.3010378614230541,0,0.1837972640949756,0,0.19759958797403335,0,0.35045745435252135,0,0.2582230419611461,0,Normal
2025-01-02 15:00:00,Chennai,25.4,77.59744380650201,1014.6,0,-2.0,15.894087074358382,1.8999999999999773,-2.200000000000003,11.520047700111618,0.7000000000000455,-1.009783137764542,0.6691413739025751,0.4475178471203782,0,-0.1600279815102229,0.10152944411412339,0,0.12196317073845778,0,0.07420260416777703,0,0.16030881093198193,0,0.11450100748808503,0,Normal
2025-01-02 15:00:00,Hyderabad,21.0,48.09227761649968,1016.0,0,-5.600000000000001,19.108598868421804,3.5,-4.299999999999997,4.485157079192625,1.6999999999999318,-1.0049945743743611,0.1871634470241544,0.7478999575767808,0,-0.06723367450564616,0.39638036847943114,0,0.2966918428872286,0,0.24698759583247454,0,0.5500051060868216,0,0.372516228321489,0,Normal
2025-01-02 15:00:00,Kolkata,16.8,83.56210204241829,1016.2,0,-3.3999999999999986,21.103855181221647,2.0,-2.4499999999999997,19.17711017921461,0.3500000000000227,-0.7526296342508065,1.506851638952981,0.1626587187251532,0,-0.11484620241917065,0.24509309321609726,0,0.22628141062253007,0,0.16674508245928182,0,0.34166460544323746,0,0.24494604793528668,0,Normal
2025-01-02 15:00:00,Mumbai,26.4,67.92169298232594,1013.5,0,-3.200000000000003,15.614948356903028,1.8999999999999773,-1.900000000000002,9.8954681596743,0.1750000000000682,-0.371574028415974,0.5430411594550719,0.1049108007397818,0,-0.15345771093095129,0.12240626744696939,0,0.10812841417169662,0,0.06088932291085419,0,0.187082549206379,0,0.11962663843397481,0,Normal
2025-01-02 15:00:00,New_Delhi,10.8,92.29740685931507,1018.9,0,-3.0,12.345287469806678,1.6000000000000227,-1.9499999999999995,9.744417364297746,0.0249999999999772,-0.6995583522856595,0.7546390857364587,0.015782470265101,0,-0.09182552173825365,0.318240565269013,0,0.23002671346223602,0,0.20286872862140948,0,0.3079335140441038,0,0.26476738034919056,0,Normal
2025-01-02 18:00:00,Chennai,25.4,79.03718283041701,1014.9,0,0.0,1.4397390239149956,0.2999999999999545,-2.3999999999999986,16.403991826240272,1.1499999999999773,-1.319823309386128,1.5534597523350813,0.8098050385049234,0,-0.17642619956796407,0.049424633934007554,0,0.10348016048147946,0,0.0820714927792496,0,0.0915296030415268,0,0.08162647255906585,0,Normal
2025-01-02 18:00:00,Hyderabad,16.6,65.46653260667351,1017.2,0,-4.399999999999999,17.37425499017383,1.2000000000000457,-9.15,29.24776940074875,3.0499999999999545,-2.6640435104345324,2.64819129050071,1.4646087009898865,0,-0.028472653515371205,0.5195422653376294,1,0.47344554863986005,0,0.4241810565324731,1,0.8087927550952092,2,0.556490406401293,0,Low
2025-01-02 18:00:00,Kolkata,16.2,82.94991283505945,1016.4,0,-0.6000000000000014,-0.6121892073588384,0.1999999999999318,-3.6000000000000014,18.22718488970287,1.1249999999998863,-1.6121191499468268,1.3643561569609184,0.8184969575661614,0,-0.14104035693325467,0.16186201018139723,0,0.17071209394093773,0,0.16713959864536054,0,0.21931337328249173,0,0.1797567690125468,0,Normal
2025-01-02 18:00:00,Mumbai,23.2,79.71231483560945,1014.3,0,-3.1999999999999997,11.790621853283511,0.7999999999999545,-6.500000000000004,25.97553094886741,1.25,-2.6565661853627223,2.6483400694124244,0.8524923429431723,0,-0.1211104316586693,0.2251887063919005,0,0.29019199387749167,0,0.24568589692016732,0,0.3021895786329579,0,0.26581404395562935,0,Normal
2025-01-02 18:00:00,New_Delhi,9.6,100.0,1019.0,0,-1.200000000000001,7.702593140684925,0.1000000000000227,-3.6,19.372658790153903,0.2749999999999772,-1.7822646950055083,2.0199758966710792,0.1794219182653394,0,-0.08440434559032367,0.34182111366393775,0,0.30414540694684217,0,0.291712008917409,0,0.3476403291534503,0,0.32132971467040977,0,Normal
2025-01-02 21:00:00,Chennai,24.0,84.88741479671322,1013.3,0,-1.3999999999999986,5.850231966296207,-1.6000000000000227,-2.8000000000000007,15.806189438923042,-0.3500000000000227,-1.6059092160418298,1.4651201714517976,-0.2730265449519208,0,-0.16134564319857797,0.09734261650202558,0,0.1342177891138052,0,0.12135857805994052,0,0.18361308526420334,0,0.13413301723499366,0,Normal
2025-01-02 21:00:00,Hyderabad,15.0,74.97803395049729,1016.3,0,-1.6000000000000014,9.51150134382378,-0.900000000000091,-8.350000000000001,33.11651108742893,1.824999999999932,-1.4770855934582046,1.7706336247651533,0.7284957033509005,0,-0.08811771041663469,0.33002201642525236,0,0.30245939568879804,0,0.26341660754976975,0,0.4701945595145952,0,0.3415231447946039,0,Normal
2025-01-02 21:00:00,Kolkata,15.8,85.09530172182048,1015.4,0,-0.3999999999999986,2.145388886761026,-1.0,-3.0500000000000007,14.833916689236972,0.1999999999999318,-1.0723225177417912,0.9512495949823108,0.1568123890960165,0,-0.1519170711687572,0.12730160071320598,0,0.12054677879807132,0,0.12410224701947113,0,0.1676681309101968,0,0.1349046893602363,0,Normal
2025-01-02 21:00:00,Mumbai,20.8,81.92785507473593,1013.4,0,-2.3999999999999986,2.215540239126483,-0.8999999999999773,-7.050000000000001,20.456564781260937,0.4999999999998863,-1.806109273179081,1.3397557850892206,0.4082479571307327,0,-0.14279156751394662,0.15629759491560016,0,0.17967241444919507,0,0.16113140649343563,0,0.2687070397025278,0,0.19145211389018968,0,Normal
2025-01-02 21:00:00,New_Delhi,9.6,100.0,1018.2,0,0.0,0.0,-0.7999999999999545,-2.85,14.724828458448613,-0.0749999999999317,-1.038597358351662,1.0737133928075164,-0.0916840064145869,0,-0.08907265704149597,0.3269877042551535,0,0.23929020206415547,0,0.2516425335954104,0,0.28655517930590796,0,0.27611890480515683,0,Normal
2025-01-03 00:00:00,Chennai,23.2,89.62675163391533,1013.5,0,-0.8000000000000007,4.739336837202117,0.2000000000000454,-2.3500000000000014,13.820402092471356,-0.375,-1.679999407399143,1.393687814818091,-0.3582272337822763,0,-0.16534386488747993,0.0846383957492156,0,0.11579584756656769,0,0.09597209848138913,0,0.11291674234207463,0,0.10233077103481175,0,Normal
2025-01-03 00:00:00,Hyderabad,14.8,76.96710286217073,1016.3,0,-0.1999999999999993,1.989068911673442,0.0,-5.0,22.58697213173365,0.7999999999999545,-0.9624879441096272,1.1147214648705497,0.3876010786958425,0,-0.13416935044260403,0.1836944121949006,0,0.1540343326614167,0,0.14182455019624576,0,0.21485443696070688,0,0.1736019330033175,0,Normal
2025-01-03 00:00:00,Kolkata,13.7,88.30318788545544,1016.1,0,-2.1000000000000014,3.207886163634967,0.7000000000000455,-3.5500000000000007,9.786797020331733,0.5500000000000682,-1.7669192110331309,0.9109596551095356,0.5509184128788522,0,-0.13468411619050302,0.18205876059622947,0,0.17466286488896451,0,0.171999026830906,0,0.20312448695007773,0,0.18296128481654444,0,Normal
2025-01-03 00:00:00,Mumbai,18.6,82.70406260968356,1013.2,0,-2.1999999999999997,0.7762075349476305,-0.1999999999999318,-6.399999999999999,12.236910730160004,0.0,-1.6711450608111762,0.901219039744708,0.0,0,-0.1460972103007241,0.1457940213369454,0,0.1405267099765723,0,0.13333129822890613,0,0.2215207336520177,0,0.16029319079861037,0,Normal
2025-01-03 00:00:00,New_Delhi,9.6,100.0,1018.4,0,0.0,0.0,0.1999999999999318,-1.3500000000000014,6.937618437794129,0.0500000000000682,-0.6809845741009034,0.7330215561292627,0.0636713729158303,0,-0.08765353351940974,0.33149692357886734,0,0.20583900345501674,0,0.2230670419971837,0,0.2996339598065674,0,0.2650092322094088,0,Normal
2025-01-03 03:00:00,Chennai,24.2,81.33784349698335,1016.0,0,1.0,-8.28890813693198,2.5,-0.3000000000000007,-1.449354769903536,1.9249999999999543,-0.2753952748041906,-0.2614576975246703,2.426874584481523,0,-0.13358570742843712,0.1855489190906521,0,0.17489806093602392,0,0.18645935742031056,0,0.25449770702701396,0,0.20035101111850012,0,Normal
2025-01-03 03:00:00,Hyderabad,19.4,52.03262799781299,1017.4,0,4.599999999999998,-24.934474864357743,1.1000000000000227,2.549999999999997,-14.343358761147307,0.9500000000000456,0.8849399333770129,-1.0881093878860542,1.8282723339207876,0,-0.0684926236346004,0.39238009813544605,0,0.2510797578644065,0,0.3479300409794496,0,0.5897561097196233,0,0.39528650167473134,0,Normal
2025-01-03 03:00:00,Kolkata,15.0,78.5453271453219,1018.3,0,1.3000000000000007,-9.757860740133538,2.199999999999932,-0.625,-6.432298975866502,2.274999999999864,-0.4638117033205218,-2.687244586690354,5.230679338852268,0,-0.05634950541853451,0.4309644654987116,0,0.28492863714611266,0,0.3533114181128495,0,0.5008362707347488,0,0.3925101978731057,0,Normal
2025-01-03 03:00:00,Mumbai,18.4,84.28418395334555,1015.4,0,-0.2000000000000028,1.580121343661986,2.199999999999932,-3.8500000000000014,6.217702577756825,1.7999999999999543,-1.1512641067070797,0.9036095142727668,3.726346306180766,0,-0.11934556264437202,0.23079652089094707,0,0.20094299180809513,0,0.2062267856335135,0,0.2958674152695422,0,0.23345842840052447,0,Normal
2025-01-03 03:00:00,New_Delhi,9.8,100.0,1020.2,0,0.200000000000001,0.0,1.8000000000000682,-0.0999999999999996,1.9256482851712349,1.5750000000000457,-0.1666663888893524,0.4999998701736315,4.077965442793025,0,-0.03915402743146468,0.48560254344826487,0,0.31025066872170054,0,0.3441735795710072,0,0.3972585737844898,0,0.3843213413813656,0,Normal
2025-01-03 06:00:00,Chennai,27.0,69.73535987777385,1016.0,0,2.8000000000000007,-11.602483619209508,0.0,2.8000000000000007,-13.986938311733384,1.5750000000000457,3.079586028355363,-3.0316729352570677,1.2415942764736705,0,-0.1326106378137638,0.18864717141331636,0,0.17914692841841787,0,0.22469849468224198,0,0.29824855918388343,0,0.2226852884244649,0,Normal
2025-01-03 06:00:00,Hyderabad,27.4,26.904965528002045,1015.4,0,8.0,-25.127662469810943,-2.0,10.95,-40.45610882628659,-1.3999999999999773,5.152344513382085,-3.5535036531797246,-2.400976074353495,1,0.005524553487769146,0.6275672965523164,0,0.44748448083486636,1,0.6450608704919207,1,0.7647199550822016,3,0.6212081507403263,1,Low
